,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50,pc_51,pc_52,pc_53,pc_54,pc_55,pc_56,pc_57,pc_58,pc_59,pc_60,pc_61,pc_62,pc_63,pc_64,pc_65,pc_66,pc_67,pc_68,pc_69,pc_70,pc_71,pc_72,pc_73,pc_74,pc_75,pc_76,pc_77,pc_78,pc_79,pc_80,pc_81,pc_82,pc_83,pc_84,pc_85,pc_86,pc_87,pc_88,pc_89,pc_90,pc_91,pc_92,pc_93,pc_94,pc_95,pc_96,pc_97,pc_98,pc_99,pc_100,pc_101
acc_x_band_3_5hz,0.06621990224911971,0.15009483514182684,-0.03650151938931212,-0.017263133558170607,-0.03986907776438148,-0.03277160492208667,0.026615764851413745,-0.11229459986237873,0.07532376709090438,-0.039459277373273254,-0.09597949445501834,0.013345490310028796,0.0014425506836681715,0.02843018491392968,-0.1951470551492242,-0.13637805527804092,0.05414998534779258,0.008473773931025622,0.0598611329934661,0.025011869373886123,0.07633346364144239,-0.02768183292627012,0.010520778019061877,-0.09721707841684445,-0.22146027156783843,-0.08397432490406956,-0.05118421079246575,-0.07349918652452772,-0.18129811623835315,0.08735046686509292,-0.11361605005304522,-0.03748673054720697,0.1438913068098528,-0.15687995103921618,-0.17645201189769555,0.22701928345646297,-0.1719481373802327,0.05755318575053833,-0.03355588026664467,0.010759817668559248,-0.10815645848571487,-0.13900152651542183,0.2776368960092353,-0.05674646349731237,-0.07907234603699094,0.19330610892213412,-0.14450590074194514,-0.008377703882389415,0.013582834648843772,0.003947706613520563,-0.10054567471298727,-0.0928297584062868,0.21942647165540563,-0.2315864236497876,-0.07803248914189237,-0.25964462348845757,0.18131760227425725,-0.04316911333983911,-0.1422195875730541,-0.007408591136802145,0.04527884799032314,-0.05512275715292449,0.060847365345242495,-0.02391385314236337,0.08330036859781273,0.01434745446301245,0.006549632205977728,0.06262247410565297,0.0416461386306322,-0.01648656265233661,0.020321869620672197,0.06472545282755651,0.054659774600910774,-0.04677907038649081,0.1271192065434715,-0.04814684259539628,-0.03902157942311561,-0.040792595313580995,0.10088481040553676,0.0834640643129672,-0.04799872413423559,0.035940280518394964,0.0029650112637001668,-0.01975189048473529,0.0164194411408826,-0.12732687888533048,-0.1854681646939945,0.027581486354608116,-0.0176303116299885,-0.05666428905089373,0.07383856997858536,0.03256007656037782,-0.11592376610591826,0.004506253837036414,0.03137071742603861,0.022226391518898624,-0.0017000905781149166,-0.009009864599240015,0.0006479170474474293,0.007841074706687306,0.003159826019873482
acc_x_band_gt_5hz,0.10915344471020033,0.10214883303575036,-0.06315786304256876,-0.014448198587186156,0.11500212504470814,-0.019775879541968133,0.06701585835185545,-0.21265858024084594,0.05897810773465968,-0.13641008654846914,0.05746213459461615,0.06706676135569326,-0.0005684501486432087,0.03620654192784389,-0.044410764888859616,-0.04431039028534317,0.04558511464007548,-0.01685904796901789,-0.13189969238792734,-0.06542031388082277,-0.010441460114568937,0.019358630395479803,0.06998730854548166,-0.08099693427397182,-0.10317130501744319,-0.10836505887679508,-0.0911553263060145,-0.05972241693253462,-0.1233921840762549,-0.046987457265996,0.034562102096796034,-0.028748029464517762,-0.13315657189616342,0.06732126434377902,-0.08264679085057816,-0.08427749174837046,0.08071912260855135,-0.02521538684935276,0.11678161095438429,-0.10692740682715628,0.15879216315999944,0.22836567731500423,-0.2595405030218303,0.05745451753700625,0.026849712829226047,-0.06176197733193994,-0.19686537878802263,0.2748638208275699,0.010395943252360235,0.0242677963769069,0.13072609800880583,0.00308968204207344,-0.09102230104897865,0.10979227398373181,-0.06365597267798975,-0.051104639026976914,0.05500523153647095,0.06746048878145652,0.24206012381348402,-0.021123621764008955,-0.16116147056473135,0.0661659541691054,-0.06132800020386843,0.14404756711710434,-0.08654329234427,0.10213609649205815,0.004713205994332718,0.09787847149226672,0.28030030510985515,-0.0002683454692183271,0.023528262368902854,0.05422186711425971,0.19443144171966306,0.012476429429111612,-0.038483072371155974,-0.01295830637835814,-0.10367760424968826,-0.04345371785711683,0.03471435600016769,0.10287144669024045,-0.027796040462862312,0.12209866457973748,-0.03975467036546278,-0.07123867385898978,0.014826509352306541,-0.11121839089939561,-0.19806657186482166,0.017737712878647643,-0.008083638301838891,-0.06455973374341539,0.08889929983889178,0.0431678642679236,-0.13917134879230603,0.005007493805664261,0.039188547521133696,0.021730335068356726,-0.0038705935576176694,-0.011468177993138205,0.0013626538241273021,0.008965299893799922,0.0021437072521447486
acc_y_mean,-0.03416992885235996,0.14736853005823042,0.08583518985806879,0.0884768637167498,0.16337225076142367,-0.2437250281507298,0.05351870461987801,-0.07904965774756471,0.051406505002197234,-0.10401690851403077,-0.07370950112927124,0.04630587283171467,0.038684784348115814,-0.013205479892914651,-0.05913978269216619,0.04773383879519169,-0.021600689952603183,-0.0063100097369238025,-0.020568570505051,0.031501606385492896,0.012246153663170223,0.018768257350560563,-0.06967129550523682,0.011162537733757943,0.05684038502821234,0.026393453556995926,0.04021498198578076,-0.0006649747481063534,0.04648217270225903,0.02173160790421269,0.06259205090485977,-0.054917313632403805,0.02186348986647044,0.051254123142088936,-0.041344318332075136,0.03236055488742007,-0.013607954669619247,-0.13564177879358008,-0.059286416799784004,0.08633307748072554,-0.05149845042050509,0.00786826858638219,-0.06930885530512892,0.07207310287959631,0.028194255061127473,-0.005457696172171234,0.05114967753516782,0.024377660266009932,0.09572124248958391,0.003231639770535734,0.16263209065239032,-0.03568470703675277,-0.0944920754421424,0.0315064342742034,-0.02608165065340009,-0.04242287642916905,0.0846546257316005,-0.030391613298996367,-0.0892571931314678,-0.017502815412293066,0.011444804561877006,0.027752514892175638,0.16873004553244772,-0.1452382467826489,-0.006256468081921353,0.01946302877700097,0.0222314063753854,0.03449706056049584,0.006255477729492032,0.0062345279936872194,-0.031869593914542194,-0.009093665119667367,-0.08908960711609158,-0.01940591283009435,0.04194217458223076,-0.12365988299019351,-0.08869361825647744,0.11232275643789341,-0.0354767679145887,0.03446531512261293,-0.05563086561427794,-0.1788350625067701,-0.32028396228825595,0.07335579948898704,0.06796746908620059,0.04649922598948028,-0.16084912896420728,0.02706912219231788,0.08393134058386778,-0.04060945650114779,-0.1957975678941138,-0.11048230958995442,0.2122416380779586,0.033863987899621466,-0.12125950058290169,0.47984604657014857,-0.23718965896307107,-0.018794536873360083,0.02136672544016493,-0.10483883886507939,0.03132519777144443
acc_y_std,0.1745787574975808,-0.025388218114446404,0.05170940818417898,0.0876049990448606,-0.045736827814744405,0.013101446650068044,-0.005087445460396078,0.0002992789275405028,0.0972510492908984,-0.021713395027379512,0.0970560130812193,0.03559555259210679,-0.06946945637127447,-0.004178770959518074,-0.0019621121270884945,0.0639446356821066,-0.052667628359734917,-0.0017081354154721267,0.009732318237878484,0.0004841651331144995,-0.004878950040992733,0.00023604609786362363,-0.021758722540493,0.020321837399839657,0.03282903180565622,-0.0281149836429923,-0.003191422530598097,0.014297158079842144,0.043639578823033445,0.026474310791889763,0.02908640788120584,0.018304041651243053,-0.019316241133105524,0.025956673719223708,0.006188113628902189,-0.07744493697391322,0.0697307882463056,0.037967955167382036,0.011406069358494583,-0.021894362225527715,0.010785111859061584,-0.057420664677462,0.04474494608392554,-0.06408435435696361,0.062249667811366975,-0.017133926140597472,0.04231212045114005,-0.06393726210614943,0.04016475000088042,-0.011782060422198773,0.018120840810450747,0.023775525798615076,0.02811770821878299,-0.04836194850084345,0.05717410547010304,-0.08500376048418808,0.05948833101303981,-0.10024783372327825,0.11140608776613588,0.14614104048776988,-0.07434673570416422,-0.017020380293711078,0.17324289566759435,-0.08840950533308331,0.04879058691269525,-0.007513485941850764,-0.024745202448769994,-0.08573545518604403,-0.10603872075993956,0.0029749447484376523,-0.038709573095793606,0.060791391466220306,0.00878498852621272,-0.010079582520855827,-0.00612508606918459,0.004657450385055328,0.09344173862720424,-0.1314646249838059,-0.16067817357020503,0.04501183116384102,0.09079844977537939,0.3214197183464134,-0.305976609381925,-0.013786365715459034,0.1699027724714642,-0.24952983545451982,0.0811188549840883,-0.1970258615626287,0.11698151570680283,-0.18211495718141,-0.008081017432369886,0.007787537475226558,-0.1314529502168064,-0.09752496585543509,-0.5104722107283911,-0.10403356765521476,0.05710665635831114,0.03044476405321703,-0.039790749179056735,0.01316131065255225,-0.04732317562078282
acc_y_median,-0.00829611084879052,0.14434913357530424,0.11562744547225386,0.148751431734289,0.16305252599468043,-0.2102867389845135,0.06238524511405241,-0.06375313292592236,0.032013924970641205,-0.07528282251737509,-0.06170831902609081,0.01237597058984044,0.02662926701006285,-0.019698076644238255,-0.06163028433728725,0.04181162780718617,-0.009381267238603684,0.010288362643470012,-0.012458794300737763,0.08713255628675556,0.01656601928083011,0.03399734084461391,-0.09692357267553312,0.05633322954095932,0.06779655568872696,0.026400577510305147,0.01742671461098127,-0.01590472913781166,0.04792564293399449,0.023513430868378538,0.044462804060820274,-0.08339139343119015,0.10913929550534698,0.013120447008877989,-0.061831388520170616,0.06379932549371913,0.033629000395124974,-0.10853986317411454,-0.08321133268300167,0.03553468014102265,-0.03806543629529727,-0.007100042965775163,-0.01898109561581155,0.04312120382153786,0.05734079609049955,-0.05675061380293338,-0.00783667000047715,0.04237994718114962,0.14764455777530971,-0.14061115965704657,-0.007842378943627623,-0.0030053047832255438,-0.12239717384172563,-0.039382919527851445,0.01414514428511501,0.02086850354674273,-0.0015078436459443623,-0.04321010756529662,0.07094950894157032,0.06330097922188845,-0.021604924550833664,-0.14242247777639108,-0.07599847955185453,-0.08211268725516979,0.03483800315146447,-0.04748560346141991,0.02680335552170776,-0.045809347622272324,-0.2141869819531917,0.10489888697123234,-0.05233982381382596,-0.154708713834464,0.1938162957899276,0.43100978693272995,0.14825960321779913,-0.002904591847157023,0.10342435079318532,-0.0997216060876048,-0.035682551223200104,0.14025022957113134,0.12604016159126716,0.19152576643908908,0.44404432094964613,-0.12839046055644954,-0.07653231111063048,-0.028027825256427073,-0.014499116003553685,-0.0046121001799799,-0.003785432399188063,-0.009687823040686175,-0.025086299008888965,0.027468307600011843,0.01301029567411523,0.004329682525242703,0.013804384774432384,-0.0012754453157563725,0.0004304289540592674,0.0009181285037549404,0.008058970222949925,0.004691404914040723,-0.0030507159436771575
acc_y_min,-0.11533423711287732,0.12506908964328442,-0.06718047800541531,-0.007921826032850174,0.0003989411800305884,-0.13510378643586374,0.027806099101711057,0.04654390787190944,-0.0379456853597645,0.005413325199269459,-0.15990659307132218,-0.10233927715382059,-0.04036318539611379,0.0481444483929534,0.04322828441862758,0.006561705231284021,0.007757290578112606,-0.0369912314260397,-0.0467272534631773,-0.05680773872648141,0.02019710142537824,0.01198663107466974,-0.006356981926786104,0.02195301594381982,-0.014996581284398042,-0.014741183443496956,0.014507301156640954,-0.05679512659921859,-0.04540925899258214,-0.06491538237517272,-0.030868454932456765,-0.0077870733030760255,0.04248882913829702,0.07886290990582079,-0.0005909757329082832,0.012946765372496748,-0.05104029387997994,-0.07931621499236494,0.39485425732053175,0.06629178669429991,-0.16812488027915237,0.03435072571745923,-0.08729931656899692,-0.031095693296939377,0.0225238364191266,-0.03212582314173491,0.06630831051081633,0.09000572016974778,-0.08394180324018741,0.12143898278957017,-0.2823056478191744,0.04574277413719216,-0.012134980461184858,0.03303626689500014,-0.08991492795965839,-0.021500278964468378,-0.11665845432361048,0.04628889857858274,-0.1218498899928846,-0.05253487467719459,-0.09715298919778795,0.05813746750975875,0.18210041568646554,-0.007066872447934051,0.1876004506589154,0.16526359557827364,0.016445652552909848,-0.20983766150924954,0.03625437099751082,-0.0042394093984131145,0.07113045851000076,-0.03336508887621995,0.029756817195076987,-0.005891945972044243,-0.027721267980155118,-0.0519029345504145,0.2901820436285066,0.2723996239251116,-0.04567014335290823,-0.021449133861768846,-0.19816116660455138,0.18538866242991542,-0.051560511607635265,-0.3083772943255178,-0.06948537760766554,0.03037441331009967,0.04139247326709747,-0.030942910759565314,0.0005043349696093741,-0.004447989422572449,0.028564999845003602,0.01167478321398599,-0.0033897024129940535,-0.003739226945141576,-0.011792541773330887,-0.0007036362390120156,-0.002907516881457733,0.0007548317519919102,0.0018272268564573624,-0.00021926430948922184,-0.0012262045747268085
acc_y_max,0.12922559542784337,0.013483713655735191,-0.016779784217634968,0.08856130100198922,0.07627576656961303,-0.1194302473418886,0.08468917683561696,-0.12218697538108486,0.09313893225660108,0.019418160339534085,0.1704991101682005,0.11669383376511383,-0.12427246981404322,-0.0223947619384125,0.07852847293955549,0.07396357683334884,-0.14547146465646957,-0.02131784109280736,0.03096106828479578,-0.013014454642732078,0.09520135921745258,-0.059494337270209974,-0.16444590340109896,0.024130479573603328,0.03872667019536272,-0.13344509049049727,0.1421328366450418,0.021189662891414454,0.1277919966183972,0.08279853625392675,0.17860152279945013,-0.025139585775531957,-0.16097773845200714,0.31461598190399814,-0.16849431609846602,0.10926783984305538,0.12719699720311534,-0.007797123482575857,-0.01995411489463577,0.15442239966255183,-0.03247124899909589,-0.18417271969106713,-0.06091209285508503,-0.08963409136917021,-0.18554420916331754,0.22285916401874062,-0.16916574403333953,-0.1860128366660112,-0.22087985038661645,0.36649308384804896,-0.12996396199714913,0.14658872378084892,0.028692448772561996,0.05550013326812383,0.018967734905103048,0.009505121765255933,0.057698760874862184,0.07676327505116962,-0.01756940463995442,-0.0357444771492114,0.0829466325181774,0.0413690241659535,-0.1464016122402418,0.03747872740684559,0.02901699698371076,-0.04850096753802943,0.01409521001407954,0.04547542910908425,0.023066393880487132,0.03356665104556434,0.007259987432058395,0.004759871089785862,0.0640185448262072,0.020006879031604766,-0.035813999493121806,0.008623767255589138,0.006062077256210663,0.017993658648559594,0.06972711442467172,-0.0659591541691559,-0.0020090135540511977,-0.007114837487211326,0.05682155114910354,0.017479078607070056,-0.004809995732273069,0.016921501684583777,0.012589549163657936,-0.014259608843805642,-0.0011412512788262635,0.005148615175253543,0.00697400899008864,-0.0009540770341411823,-0.005746725660372019,-0.002752470070416892,0.004563444388092653,0.00039067667013620126,0.0016991169119281186,-0.00033105037796046224,0.0005896875926199412,3.9718094394931326e-05,5.826472190504316e-05
acc_y_rms,0.09322638287236062,-0.14058613131687672,-0.048259118683285786,-0.03722517897806376,-0.14756447009793874,0.20173872039518692,-0.044490688792009125,0.07892069306278929,0.007053749578539853,0.07494484881650089,0.09017325123622472,-0.02895123634839697,-0.06050535321441056,0.004338063061127995,0.02677215179930703,-0.008005152155898032,-0.00027550218110403146,0.020101521226152146,0.011072240414784815,0.0005131581376076346,-0.022008208928027295,-0.02264521312620181,0.04004442887491809,0.0051274645674872915,-0.006610434606916876,-0.018789563451225767,-0.03980893762392525,0.011526161819701094,0.015627312962971773,-0.004271253514390977,-0.037895758199193705,0.03992732576969504,-0.02732961166144962,-0.03750008587781055,0.027664586664376073,-0.032610920413499736,0.07489049185415272,0.058496895008660926,0.05040431397052066,-0.05398911043366639,0.014518007849879349,-0.03204993863340897,0.043666726474014844,-0.02741073624876833,-0.01725000807985671,0.004400240844036937,-0.05703337869404704,-0.01845438293467731,0.018826721044473825,-0.03201924590296925,-0.14857447242793748,0.06192437120967929,0.08812748411616061,-0.06241968271402002,0.04181840811608982,-0.0300164173287292,-0.05232208490025096,-0.05946121892137629,0.09970180287232869,0.013857587767390878,-0.05170785803398413,-0.06075778854575435,-0.08710927750561731,0.1586992648431041,0.018134829200337474,-0.013070513015112058,-0.014986998902000304,-0.07075262613370976,0.009066611346196164,-0.024924413085415886,0.05501408731062339,0.0042457584669433725,0.1069023354048759,0.019503749364155186,-0.002459220021895539,0.09344245024572366,0.1109455613040173,-0.10893915542346666,0.077877371554948,0.07058990160168419,0.020583793438553266,0.1228075408055167,0.12779302668176631,-0.06605486074450202,-0.035772011479638155,0.1046160597719234,0.1125104887592979,0.01565831447592172,-0.045725490887780995,0.0137250068101335,0.024834965307389177,0.0283175040549112,-0.1100572413766357,-0.040273097455289855,-0.07186211662324961,0.6787682824781058,-0.33580863520897697,-0.03502771021260024,0.0464417376870186,-0.13462034834193212,0.04356082402904496
acc_y_dom_freq,0.0021970216932638933,-0.053420004163994644,-0.05727392076062339,0.026351141813880177,0.03203182915351024,0.1964670373346837,0.12434820946915548,-0.10573765165707119,0.3307115846751278,0.10827887003654732,-0.11797085512208827,-0.14237668127089897,-0.09736929684104136,-0.027065730960709744,0.11073074380692603,0.04948880554940947,-0.1002422357649089,-0.1357666453827881,-0.2918339130650118,-0.08337814577798136,-0.02016019085504491,-0.014397840212263258,0.14519234792743962,0.2807912987810556,-0.032144764694745864,0.036578431599496614,0.005481902637629293,0.475589148005415,0.03414614752635822,-0.252692929223835,0.10454837821937657,-0.09975660924451557,0.20524658513936844,0.04276193737209316,-0.20747776430999532,-0.05251196167461482,-0.2902080852921316,0.04695481299513184,-0.0953768263096911,0.060547164222122495,-0.06005382939477126,0.07775452083098668,0.012793566094022095,0.057731592258708,0.014002266784051982,0.029539152286899503,-0.03490284189863217,0.01116876547837983,0.0003684261330158811,0.0014483251490865316,0.020295935266448257,0.03035573782578959,-0.006723545713867116,-0.02399640351382582,-0.03212898785514278,-0.029715641992408157,-0.004248997737070215,-0.002797258626268534,0.005908756243309499,0.015297827782760273,0.016113289399956043,0.018842759736718086,0.014547424509988345,0.004938057271054966,-0.006464644751078337,0.007566800718473848,0.0063651332115793186,0.01266647052374538,-0.016243081927193915,0.005500387811916654,-0.006847716894190153,0.008336493741455907,0.014743538044618199,-0.0062478365710691205,-0.008933393843689116,-0.005734073465299708,-0.006030605530637889,-0.007448076335726941,-0.008167574350634033,0.00042979092002132235,0.0006940079463084586,-0.008312736025113336,0.010857156853500336,-0.005457458468829026,0.00033321053021381726,0.003364843937056774,-0.005261282857826402,0.005178875823824886,0.0013111404715041228,0.0003257317393739051,0.0025291251844387977,-0.0022199934899687153,-0.0013536591382655033,0.0010221554897622415,0.0014144985001685144,0.000613450802399395,-0.0003479405248437758,0.0006438024278396007,-0.00023164174619305948,-0.00031480031434949745,-7.887956995261984e-05
acc_y_spec_entropy,0.03231664104140124,-0.027548779162093764,0.08450924644561396,-0.08851102779386999,0.06866135703219639,0.28448164598643516,0.10672631457494157,-0.07703484383582768,-0.04582851128701951,0.16807063182112122,-0.1405978692684554,0.24532509963140386,0.35863519296117063,0.04227142222107659,-0.17159312747808836,0.09334613022187047,0.021266950383264815,-0.07935941463736612,-0.026997509821451257,-0.12193320987812419,0.0002854704492866733,0.1067608164005707,-0.11315118462080974,0.025198816663619124,0.05818053258514489,-0.06597196849935066,0.04266409324694174,-0.09700604474545665,-0.03300506690330503,0.0565151623274939,-0.14332794959576797,0.027956352631195665,0.10123452461413468,0.19348810862300087,-0.07060924489655566,-0.1228517705687764,0.169718431525342,0.20660598297096633,0.04056265063420976,0.5450377511002412,0.006774624865868044,0.1231802124611906,0.1477909118570161,0.11916659687905787,0.07887478340679994,-0.05260940247616333,-0.016139182932155202,-0.013979037654614555,-0.016770913925061304,-0.04763905599983787,-0.021664736336093164,-0.011249466254351153,-0.033517061818120725,-0.011208489419018983,-0.03181952797488191,-0.02508540548645511,-0.0017330122888862542,-0.016396116851351852,0.01016073272687218,0.031223766869933445,-0.02254715327229731,-0.0045685929810710575,0.016191000274896995,0.01602852465533617,0.01331734904126955,0.016232535292626922,-0.01186671392584767,0.005873333293306757,0.013841444976169917,-0.012550778732799639,-0.002806909211680768,-0.004916920614687477,0.010788301072505276,0.014905610626771967,-0.022575634240991863,0.004150119919414094,0.00993621344032855,-0.009851549773107513,-0.0008772766220749295,-0.012728739118798515,-0.009757833867195781,-0.004656187551378043,-0.009028105743396695,-0.008768408804278373,0.0013310753781614342,-0.0010863507330326951,0.0023281979225412072,0.0012401421760901126,-0.002604608879022575,0.0019954209801506945,-0.0008708924729722289,-0.00022485422505570066,-0.0008529274692202736,-0.000986820513375237,0.0006122019292447607,0.0002967885711595338,-0.00021649898241696709,-3.6679776304962552e-06,0.0003945676993882866,-2.8653787150753878e-05,0.00013545123147438824
acc_y_band_0_1hz,0.026626163623689716,0.00021274146985751717,-0.06352347219475622,0.08498435984049707,0.27019545228924613,-0.0808502678312935,0.058455455892029703,0.4033971051770766,0.14428061836213923,0.001922714692287256,0.14443369830616354,0.03841700929467545,0.05675985508848852,-0.02795601063454034,-0.16049561266209664,0.05420963418526288,-0.003014367685030682,0.0172755743158259,-0.0026019519091100007,-0.011598163939382093,0.01818154689458964,-0.04422258057030308,0.12534524082057596,-0.030894048626476198,-0.09288503762928205,-0.05164365079159693,0.0006318453799955864,-0.03345774162869488,-0.017724141886472665,0.044162280147253485,0.04057651064628442,-0.04702899070383652,-0.0382283033835811,0.011768364752057642,0.10690895743535841,-0.14930449058551745,-0.09217639954093856,0.058604773285199,-0.028261522887380226,0.0021658324494793976,-0.11941255556451916,-0.023741930849817582,0.1130450086714608,-0.026082734639360783,0.08777396188099647,-0.1678372000786701,-0.06612760710703383,0.07891811677607888,-0.004854505413110055,0.07763617789797825,-0.05078379110445015,0.02243754419976871,-0.05114101988339001,-0.10580847766437121,0.10343254096026777,-0.17382652085444575,-0.06770901654303192,-0.007699140781337668,0.20038468443924862,0.01665967242999032,0.4203396788798617,0.3270125676258856,0.014785776320445454,0.19081503295085547,-0.005908385103326488,0.1688059776286941,-0.08883632408379226,0.016718403010280863,-0.11477645529318464,0.08952389597214111,-0.039892974655336574,-0.008774215417115953,0.034998513335462625,0.022535297640061434,0.06539282316148746,0.006811790198678419,0.010241264527504942,0.028491707462718327,-0.006217458035867207,-0.022825701523639816,0.003501119410644432,-0.05489006020894499,-0.029217485244746957,-0.03948664061616962,0.006274423513038002,-0.004776183053608538,-0.011341884441079579,0.023825386922434702,-0.005867246127555469,0.005481920274085721,0.01732005437440689,0.007553666569472337,0.024512829507259627,-0.01016388067075794,0.04572029494247825,0.0008962945190980551,0.001926153811040339,-0.0062211119499599385,-0.002180703186123437,9.750427365056488e-05,2.581381442155078e-05
