"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.242935042E0,-2.551909098E0,2.991911491E0,1.730200467E0
2.252917042E0,-2.429216241E0,2.517274870E0,1.054463482E0
2.262899042E0,-2.041723014E0,1.843338243E0,2.766001976E-1
2.272880042E0,-1.459561944E0,1.540952409E0,-1.578607893E-1
2.282862042E0,-8.608327894E-1,1.461834319E0,-1.809853578E-1
2.292844042E0,-4.682283649E-1,1.376062097E0,-2.433529294E-1
2.302826042E0,3.044525322E-1,1.149501202E0,-2.862989559E-1
2.312808042E0,1.215360292E0,6.964630258E-1,-4.127929598E-1
2.322790042E0,2.124005910E0,1.542553961E-1,-7.434425531E-1
2.332772042E0,2.936415275E0,-7.068640530E-2,-1.236860358E0
2.342754042E0,3.558958678E0,-1.578064102E-1,-1.784412927E0
2.352736042E0,3.912492446E0,-1.426644605E-1,-2.489005921E0
2.362718042E0,4.191262253E0,-7.689263999E-2,-3.192375094E0
2.372700042E0,4.316682982E0,-8.779301941E-2,-3.443382028E0
2.382682042E0,4.101178002E0,-1.722542953E-1,-3.150229533E0
2.392664042E0,3.701421117E0,-4.706915045E-1,-2.577073175E0
2.402646042E0,3.322856003E0,-1.028468515E0,-1.929816954E0
2.412628042E0,2.998965864E0,-1.649762660E0,-1.510149862E0
2.422610042E0,2.673080363E0,-1.998384767E0,-1.578396224E0
2.432592042E0,2.313052385E0,-2.207848404E0,-1.822735432E0
2.442574042E0,1.711315715E0,-2.539668537E0,-1.802900215E0
2.452556042E0,1.231440866E0,-2.863320694E0,-1.610003787E0
2.462538042E0,1.630428549E0,-3.218348426E0,-1.551476666E0
2.472520042E0,2.500250994E0,-3.594709724E0,-1.474688984E0
2.482502042E0,3.241576782E0,-3.906531209E0,-1.134481312E0
2.492484542E0,4.122009292E0,-4.087582056E0,-7.105437058E-1
2.502466542E0,5.021106407E0,-4.159946612E0,-4.474312806E-1
2.512448542E0,5.439209808E0,-3.868813160E0,-7.790216178E-1
2.522430542E0,5.284698304E0,-3.484207873E0,-2.122745835E0
2.532412542E0,4.496674605E0,-3.627460563E0,-4.120796580E0
2.542394542E0,3.124517571E0,-4.314439990E0,-6.456914769E0
2.552376542E0,2.378962200E0,-4.958910159E0,-7.662949775E0
2.562358542E0,1.788202215E0,-5.447498236E0,-6.467440926E0
2.572340542E0,1.702544307E0,-4.797159217E0,-5.653012664E0
2.582322542E0,2.680675604E0,-3.492922563E0,-4.174016182E0
2.592304542E0,3.485770541E0,-1.928333369E0,-1.891318156E0
2.602286542E0,3.195490198E0,-3.655427796E-1,-6.968968892E-1
2.612268542E0,2.213064705E0,6.194914484E-1,-1.884048897E-1
2.622249542E0,8.805978401E-1,1.014279077E0,1.203473926E0
2.632231542E0,-7.992086913E-1,5.132001776E-1,1.176638714E0
2.642213542E0,-1.394773626E0,-1.456943707E0,1.815395569E0
2.652195542E0,-1.727133749E0,-3.715973375E0,3.583797065E0
2.662177542E0,-3.116716801E0,-5.572835643E0,4.368891016E0
2.672159542E0,-5.042886701E0,-6.980006681E0,4.768711928E0
2.682141542E0,-6.873304351E0,-7.986748697E0,4.638342408E0
2.692123542E0,-7.436509917E0,-8.213790234E0,3.152198875E0
2.702105542E0,-6.202911136E0,-6.226953133E0,7.006907089E-1
2.712087542E0,-4.865035743E0,-3.804254637E0,-7.491476083E-1
