"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.924204542E0,-4.484823761E0,-1.556014252E0,-1.172661438E0
2.934186542E0,-4.250411224E0,-1.858834534E0,-1.735191650E0
2.944167542E0,-3.468287659E0,-2.930156708E0,-2.241887970E0
2.954149542E0,-2.507884827E0,-4.566404114E0,-2.569406891E0
2.964131542E0,-2.349214783E0,-6.824009399E0,-3.423231354E0
2.974113542E0,-2.115251312E0,-9.142837372E0,-5.966592407E0
2.984095542E0,-1.538800049E0,-1.155058044E1,-1.103116058E1
2.994077542E0,-1.304537201E0,-1.568872513E1,-1.592343704E1
3.004059542E0,1.999841309E-1,-2.056004517E1,-1.560340256E1
3.014041542E0,2.576591949E0,-2.481554581E1,-1.510568756E1
3.024023542E0,3.025059357E0,-2.514755539E1,-1.338127350E1
3.034005542E0,1.860181732E0,-1.932705917E1,-1.084105591E1
3.043987542E0,7.550299072E-1,-1.340477463E1,-1.032103729E1
3.053969542E0,4.878355408E-1,-9.842033386E0,-9.979148254E0
3.063951542E0,6.339317322E-1,-7.553592224E0,-7.960895233E0
3.073933542E0,8.300239563E-1,-5.757177887E0,-6.482419739E0
3.083915542E0,-1.752854919E-1,-4.370910645E0,-6.345155182E0
3.093897542E0,-2.688559113E0,-4.624633026E0,-4.467010803E0
3.103879542E0,-5.794749756E0,-7.988288269E0,-4.637356567E0
3.113861542E0,-9.463171234E0,-1.206521027E1,-6.168672180E0
3.123843542E0,-1.225202179E1,-1.547706528E1,-3.462000732E0
3.133825542E0,-1.199500626E1,-1.862980911E1,-3.273692322E-1
3.143807542E0,-9.805958405E0,-1.670256683E1,4.081113281E0
3.153789542E0,-5.718408508E0,-9.894274750E0,6.992858276E0
3.163771542E0,-3.139720917E0,-5.019511871E0,8.663384399E0
3.173753542E0,-2.511477356E0,-3.891607361E0,9.750274200E0
3.183735542E0,-1.877545624E0,-4.451892242E0,9.284891968E0
3.193717542E0,-2.058369598E0,-5.506449280E0,7.803572388E0
3.203699542E0,-2.860401764E0,-6.261479187E0,5.690267029E0
3.213681542E0,-2.192490692E0,-7.817044373E0,4.213138733E0
3.223663542E0,-2.282603302E0,-9.690847778E0,4.105063477E0
3.233645542E0,-3.354973297E0,-1.124252106E1,3.959416351E0
3.243627542E0,-3.668122101E0,-1.251397705E1,3.570674744E0
3.253608542E0,-3.234174500E0,-1.304851547E1,2.375110931E0
3.263590542E0,-1.904190216E0,-1.337872879E1,1.234931946E0
3.273572542E0,-5.598358154E-2,-1.371792343E1,1.386117554E-1
3.283554542E0,2.358495483E0,-1.346105759E1,-1.480421448E0
3.293536542E0,3.865711212E0,-1.179921341E1,-3.618275757E0
3.303518542E0,3.371888123E0,-9.814640350E0,-4.303401031E0
3.313500542E0,1.501527557E0,-8.885971527E0,-3.470682678E0
3.323482542E0,-8.843609619E-1,-8.394393768E0,-2.414479065E0
3.333464542E0,-2.404300232E0,-7.677534485E0,-1.533710632E0
3.343446542E0,-3.577560425E0,-7.226821747E0,-7.611671448E-1
3.353428542E0,-4.055217133E0,-7.115153961E0,-8.502319336E-2
3.363410542E0,-3.943100281E0,-7.013964386E0,2.679428101E-1
3.373392542E0,-2.961741028E0,-7.075636139E0,1.468446350E-1
3.383374542E0,-2.244881744E0,-7.552694092E0,1.088237000E-1
3.393356542E0,-1.580413513E0,-8.079598389E0,1.854643250E-1
3.403338542E0,-1.057550812E0,-8.600664825E0,1.303788757E-1
3.413320542E0,-7.800279236E-1,-8.824150085E0,-4.490661621E-2
3.423302542E0,-4.297563171E-1,-8.826694794E0,-6.885681152E-2
3.433284542E0,-2.736309814E-1,-8.852441254E0,-1.639091492E-1
3.443266542E0,-8.846603394E-2,-8.836873627E0,-3.528163147E-1
3.453248542E0,3.755690002E-1,-8.788673859E0,-4.942721558E-1
3.463230542E0,8.478369141E-1,-8.833281097E0,-6.908134460E-1
3.473212542E0,1.069525909E0,-8.993897095E0,-8.978329468E-1
3.483194542E0,1.059197388E0,-9.204808502E0,-9.969268799E-1
3.493176042E0,8.184979248E-1,-9.358239441E0,-1.119821320E0
3.503158042E0,6.227050781E-1,-9.289382629E0,-1.256936188E0
3.513140042E0,4.361929321E-1,-9.097631378E0,-1.352287903E0
3.523121042E0,3.451821899E-1,-8.953930206E0,-1.311422882E0
3.533103042E0,2.483335876E-1,-9.072184296E0,-1.330882416E0
3.543085042E0,1.116677856E-1,-9.440119171E0,-1.589245148E0
3.553067042E0,-7.933502197E-3,-9.788594513E0,-1.771416321E0
3.563049042E0,-3.279679871E-1,-1.012225067E1,-1.667083282E0
3.573031042E0,-9.633966064E-1,-1.058433975E1,-1.449435883E0
3.583013042E0,-1.583856354E0,-1.113474518E1,-1.169667664E0
3.592995042E0,-1.892813873E0,-1.175056458E1,-6.770420837E-1
3.602977042E0,-1.665436707E0,-1.246023880E1,-5.688171387E-2
3.612959042E0,-8.063731384E-1,-1.293310547E1,5.698649597E-1
3.622941042E0,9.684860229E-2,-1.329205902E1,1.036594391E0
3.632923042E0,5.689668274E-1,-1.373738297E1,1.438358917E0
3.642905042E0,9.297166443E-1,-1.380504227E1,1.632205811E0
3.652887042E0,1.478176117E0,-1.347198486E1,1.161883850E0
3.662869042E0,2.070195007E0,-1.295211594E1,-5.733078003E-2
3.672851042E0,2.180365906E0,-1.227627136E1,-1.897304535E0
3.682833042E0,1.673669586E0,-1.222313187E1,-4.513264618E0
3.692815042E0,8.755293274E-1,-1.310988785E1,-6.596332855E0
3.702797042E0,2.739303589E-1,-1.412133453E1,-6.466103668E0
3.712779042E0,-1.278341675E-1,-1.436996750E1,-4.763843536E0
3.722761042E0,-1.826202393E-2,-1.361329102E1,-3.778742065E0
3.732743042E0,-3.113525391E-2,-1.266112106E1,-3.829336853E0
3.742725042E0,7.720944214E-1,-1.142169846E1,-2.802771606E0
3.752707042E0,1.444047089E0,-9.946965179E0,-9.258247375E-1
3.762689042E0,6.063890076E-1,-8.757538605E0,5.807922363E-1
3.772671042E0,-9.189390564E-1,-9.002129974E0,1.435215454E0
3.782653042E0,-3.137475586E0,-1.129985184E1,1.183439026E0
3.792635042E0,-3.857029266E0,-1.327319824E1,2.050585785E0
3.802616042E0,-4.293671265E0,-1.433479065E1,2.877915344E0
3.812598042E0,-5.458099823E0,-1.511002853E1,3.150947571E0
3.822580042E0,-6.896907806E0,-1.542617111E1,3.462449799E0
3.832562042E0,-8.174201660E0,-1.575533661E1,3.063379669E0
3.842544042E0,-8.178093567E0,-1.557106979E1,6.694079590E-1
3.852526042E0,-7.184908905E0,-1.462324081E1,-2.806513824E0
3.862508042E0,-6.493945770E0,-1.311018723E1,-4.127217407E0
3.872490042E0,-6.217770081E0,-1.202973404E1,-3.510948944E0
3.882472042E0,-5.695206757E0,-1.143053009E1,-2.639461212E0
