"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.836097250E0,3.442114791E-1,5.043626958E-1,-1.035310927E0
3.846079250E0,2.870586006E-1,7.008016598E-1,-1.005742873E0
3.856061250E0,3.014148306E-1,7.615548152E-1,-9.837842394E-1
3.866043250E0,3.522287426E-1,8.061760873E-1,-8.831992663E-1
3.876025250E0,5.613125297E-1,6.096932691E-1,-1.009963978E0
3.886007250E0,6.082669140E-1,5.071559107E-1,-1.121839778E0
3.895989250E0,4.148327610E-1,4.580890006E-1,-1.321124582E0
3.905971250E0,2.621852030E-1,2.513653690E-1,-1.783250062E0
3.915953250E0,1.386154099E-1,2.966526389E-2,-2.130634898E0
3.925935250E0,-8.216668233E-2,-4.270876479E-1,-2.327730358E0
3.935917250E0,-2.145684023E-1,-1.074194326E0,-2.513848694E0
3.945900250E0,-1.355907914E-1,-1.635443414E0,-2.698146207E0
3.955882250E0,-4.316473067E-2,-1.753724400E0,-2.801563572E0
3.965864250E0,3.516841476E-1,-1.776188818E0,-3.029491546E0
3.975846250E0,8.593654306E-1,-1.486997811E0,-2.957793573E0
