"time_acc","acc_x","acc_y","acc_z","time_gyro","gyro_x","gyro_y","gyro_z"
1.739705500E0,-1.600621490E0,-4.258793793E0,3.957769775E-1,1.745987500E0,-6.544501781E-1,-2.064433336E0,-8.522293568E-1
1.749757500E0,-1.854942627E0,-4.177363129E0,1.246907043E-1,1.756039500E0,-4.825348556E-1,-2.043374062E0,-7.264946103E-1
1.759809500E0,-2.149979095E0,-4.267775116E0,-2.438429260E-1,1.766091500E0,-3.256032765E-1,-1.962974072E0,-5.912313461E-1
1.769861500E0,-2.317630463E0,-4.472848663E0,-8.032296753E-1,1.776143500E0,-1.570912451E-1,-1.817257643E0,-4.502710402E-1
1.779913500E0,-2.359243927E0,-4.669689331E0,-1.241368561E0,1.786195500E0,3.825321794E-2,-1.602779150E0,-2.903514206E-1
1.789965500E0,-2.167492676E0,-4.744683380E0,-1.608405304E0,1.796247500E0,2.286483496E-1,-1.341202736E0,-1.324836016E-1
1.800017500E0,-1.736538849E0,-4.795727234E0,-2.080523529E0,1.806299500E0,4.041807353E-1,-1.028837204E0,-1.686135679E-2
1.810069500E0,-1.176104279E0,-4.867128754E0,-2.505489807E0,1.816351500E0,6.338607669E-1,-6.231896281E-1,2.639343962E-2
1.820121500E0,-6.815327454E-1,-4.794230347E0,-2.745889893E0,1.826403500E0,8.839772344E-1,-3.448030055E-1,5.605908483E-2
1.830173500E0,-2.538720703E-1,-4.765639801E0,-3.021017761E0,1.836455500E0,1.112321496E0,-2.192240506E-1,6.598388404E-2
1.840225500E0,7.768844604E-2,-5.087171173E0,-3.405268707E0,1.846507500E0,1.315350175E0,-2.058379352E-1,5.967150256E-2
1.850277500E0,1.972897339E-1,-5.625751190E0,-4.072131958E0,1.856559500E0,1.424216986E0,-2.579157948E-1,3.811640665E-2
1.860329500E0,2.969824219E-1,-6.485862579E0,-5.397026825E0,1.866611500E0,1.468746781E0,-3.613489568E-1,5.047885701E-2
1.870381500E0,2.972817993E-1,-7.328909454E0,-6.572831726E0,1.876663500E0,1.433444619E0,-4.750947058E-1,1.096100882E-1
