"time_acc","acc_x","acc_y","acc_z","time_gyro","gyro_x","gyro_y","gyro_z"
1.534323583E0,-1.879790955E0,-9.198371887E0,-1.747466125E0,1.538088583E0,1.360920429E0,-8.693883196E-3,7.157467604E-1
1.544366583E0,-2.614612885E0,-9.822424164E0,-2.476599884E0,1.548131583E0,1.222173691E0,-1.099576578E-1,7.128111124E-1
1.554410583E0,-3.009791107E0,-1.022957748E1,-2.561473389E0,1.558175583E0,1.208931923E0,-1.136358753E-1,5.896527171E-1
1.564454583E0,-3.181184692E0,-1.008916946E1,-2.191143494E0,1.568219583E0,1.276143670E0,-8.541302383E-2,3.886583745E-1
1.574497583E0,-3.226839752E0,-9.507928162E0,-1.751657410E0,1.578262583E0,1.376165032E0,-1.959877461E-2,2.539323270E-1
1.584541583E0,-3.720064087E0,-8.656199341E0,-1.388063507E0,1.588306583E0,1.499456882E0,8.082024008E-2,2.185306549E-1
1.594585583E0,-4.128265228E0,-7.735613708E0,-1.077609100E0,1.598350583E0,1.617430091E0,2.123087198E-1,2.753754258E-1
1.604629583E0,-4.417613525E0,-6.853797455E0,-9.614506531E-1,1.608394583E0,1.658145308E0,3.249274194E-1,3.439068198E-1
1.614672583E0,-4.418511658E0,-6.104904785E0,-1.234782257E0,1.618437583E0,1.608238101E0,3.941801786E-1,4.111314714E-1
1.624716583E0,-4.188739471E0,-5.615722046E0,-1.595382385E0,1.628481583E0,1.492046237E0,3.887321651E-1,4.554147720E-1
1.634760583E0,-3.623664551E0,-5.525310059E0,-1.975442047E0,1.638525583E0,1.318296432E0,2.848336697E-1,4.696717262E-1
1.644803583E0,-2.946772156E0,-5.934708710E0,-2.011067963E0,1.648568583E0,1.159082651E0,1.063480601E-1,4.532994032E-1
1.654847583E0,-2.150278473E0,-6.629563751E0,-1.561852112E0,1.658612583E0,1.067000866E0,-6.458599865E-2,3.919395804E-1
1.664891583E0,-1.090033264E0,-7.083120575E0,-1.265019379E0,1.668656583E0,1.025183916E0,-1.279013157E-1,3.380771577E-1
1.674935583E0,-4.644841003E-1,-7.635471954E0,-1.376986542E0,1.678700583E0,1.039066315E0,-6.520545483E-2,2.877165079E-1
1.684978583E0,-1.098715210E-1,-8.185727692E0,-1.522184601E0,1.688743583E0,1.071200013E0,5.024870485E-2,2.501036227E-1
1.695022583E0,1.646575928E-3,-8.506809998E0,-1.609453125E0,1.698787583E0,1.070805311E0,1.312057376E-1,2.547390163E-1
1.705066583E0,-4.216731262E-1,-8.646619263E0,-1.811233521E0,1.708831583E0,1.017503262E0,1.076740548E-1,3.123309612E-1
1.715109583E0,-1.037342834E0,-8.870403900E0,-2.215093689E0,1.718874583E0,9.025560021E-1,4.944890738E-2,4.152636230E-1
1.725153583E0,-1.697919159E0,-9.197773132E0,-2.822680206E0,1.728918583E0,7.766918540E-1,2.178452164E-2,5.393842459E-1
1.735197583E0,-2.224224701E0,-9.494905243E0,-3.334016876E0,1.738962583E0,6.758320332E-1,8.904949576E-2,6.662737131E-1
1.745241583E0,-2.538421326E0,-9.716145172E0,-3.465742950E0,1.749006583E0,5.770269036E-1,1.653016508E-1,7.533116937E-1
1.755284583E0,-2.479893036E0,-9.958341522E0,-3.486998749E0,1.759049583E0,4.551601708E-1,1.722193062E-1,7.760688066E-1
